"rep","method","rr_obs","y_mean_bias","y_mean_abs_err","weight_var","min_weight","max_weight"
25,"unweighted",0.269333333333333,1.5110101258503,1.5110101258503,0,1,1
25,"standard",0.269333333333333,0.456553090167297,0.456553090167297,0.755300596992582,0.192386293292066,6.4876678610058
25,"constrained",0.269333333333333,0.457497411872297,0.457497411872297,0.759342519433028,0.269333333333333,6.54149295872433
25,"oracle_ipw",0.269333333333333,-0.111879308793599,0.111879308793599,2.12054907627901,0.286850591716382,29.4008036530572
26,"unweighted",0.286666666666667,1.43913606009421,1.43913606009421,0,1,1
26,"standard",0.286666666666667,0.523114661693191,0.523114661693191,0.79230885379396,0.174939659385234,7.24979889361642
26,"constrained",0.286666666666667,0.525022586947351,0.525022586947351,0.803413793871354,0.286666666666667,7.36058786839174
26,"oracle_ipw",0.286666666666667,0.227719431800031,0.227719431800031,0.969079782761536,0.306267480037321,8.35423473970358
27,"unweighted",0.278333333333333,1.47024559336508,1.47024559336508,0,1,1
27,"standard",0.278333333333333,0.340114833527434,0.340114833527434,0.977608781419291,0.170338076594321,9.36891368872561
27,"constrained",0.278333333333333,0.340474003119648,0.340474003119648,1.00486349678401,0.278333333333333,9.72326557810756
27,"oracle_ipw",0.278333333333333,0.164991929345306,0.164991929345306,1.12648916827087,0.310816737140877,13.1281453696861
28,"unweighted",0.262333333333333,1.43529204145662,1.43529204145662,0,1,1
28,"standard",0.262333333333333,0.509770161005293,0.509770161005293,0.74350397660787,0.238177440378594,8.00089176381206
28,"constrained",0.262333333333333,0.509924649117037,0.509924649117037,0.743922606374762,0.262333333333333,8.00828174829066
28,"oracle_ipw",0.262333333333333,-0.143510960806224,0.143510960806224,1.77185344570702,0.278706795836948,17.4308380178681
29,"unweighted",0.282333333333333,1.46828881800712,1.46828881800712,0,1,1
29,"standard",0.282333333333333,0.500341329539109,0.500341329539109,0.710910073491891,0.217100939153178,6.49448227366833
29,"constrained",0.282333333333333,0.501485499104393,0.501485499104393,0.715443149944304,0.282333333333333,6.54470878609562
29,"oracle_ipw",0.282333333333333,0.127147974263308,0.127147974263308,1.11656942560019,0.287571578076752,8.23237326608774
30,"unweighted",0.284,1.52894645767711,1.52894645767711,0,1,1
30,"standard",0.284,0.468170276358085,0.468170276358085,0.83620816570741,0.211237679093878,7.61687537674645
30,"constrained",0.284,0.471006014563799,0.471006014563799,0.843968589493111,0.284,7.68313103100186
30,"oracle_ipw",0.284,0.0252235408373476,0.0252235408373476,1.6676694945731,0.291325792583464,18.2200533923121
31,"unweighted",0.285333333333333,1.38662116823355,1.38662116823355,0,1,1
31,"standard",0.285333333333333,0.342049938207435,0.342049938207435,0.8777673005442,0.218153475141237,7.17232952966591
31,"constrained",0.285333333333333,0.343454025180883,0.343454025180883,0.884535794796806,0.285333333333333,7.23150694122268
31,"oracle_ipw",0.285333333333333,-0.0635863575679615,0.0635863575679615,1.42848115764103,0.300112846339389,18.7696119712978
32,"unweighted",0.271666666666667,1.43267665336063,1.43267665336063,0,1,1
32,"standard",0.271666666666667,0.544736848661877,0.544736848661877,0.559211929215954,0.262913146968072,6.13014185070578
32,"constrained",0.271666666666667,0.544762396319054,0.544762396319054,0.559386313828001,0.271666666666667,6.1331654837314
32,"oracle_ipw",0.271666666666667,0.0415449981069893,0.0415449981069893,1.07527530118399,0.283996924874847,7.74674795857961
33,"unweighted",0.276333333333333,1.45976588149546,1.45976588149546,0,1,1
33,"standard",0.276333333333333,0.570509291203232,0.570509291203232,0.577319586618594,0.272299387491803,5.93922385805448
33,"constrained",0.276333333333333,0.570549789022574,0.570549789022574,0.577443618600912,0.276333333333333,5.94081334455613
