"target_rr","rep","K","method","rr_obs","weight_var","min_weight","max_weight","cov_mae_x","cov_bias_x","y_mean_err","y_mean_abs_err","y_pred_bias","y_pred_mae"
0.3,47,8,"constrained",0.293571428571429,2.80485356398404,0.293571428571429,32.6463376530031,0.0177680994443569,-0.0169180146311406,0.261523556547388,0.261523556547388,0.223661803209225,1.46601543619012
0.3,47,12,"standard",0.293571428571429,2.67714040391681,0.129993962811624,33.5478624089996,0.0136890779771783,-0.0116433849941713,0.16801236173426,0.16801236173426,0.148737507383497,1.25440019898459
0.3,47,12,"constrained",0.293571428571429,3.05644859734624,0.293571428571429,38.7238482967021,0.0107651888832734,-0.0073130622888673,0.172813292380654,0.172813292380654,0.141265991955147,1.25450762097531
0.3,47,16,"standard",0.293571428571429,2.82434039938976,0.114334610976294,38.0853227299559,0.0114292541383406,-0.00874000362754077,0.0840633251511491,0.0840633251511491,0.0935827087119911,1.09827787540126
0.3,47,16,"constrained",0.293571428571429,3.26152451316897,0.293571428571429,44.1803689532136,0.00944343659354293,-0.00520934399535714,0.0884195105857772,0.0884195105857772,0.0856325713495254,1.09824854428368
0.3,47,20,"standard",0.293571428571429,2.78489356906696,0.104514775395026,35.0170889183273,0.0102739289033405,-0.00644053248696869,0.0666701206178804,0.0666701206178804,0.074447025506272,1.03191719907684
0.3,47,20,"constrained",0.293571428571429,3.20296751316879,0.293571428571429,40.1834658815766,0.00907280500953951,-0.00377723289018362,0.0726171848447574,0.0726171848447574,0.068483624471786,1.03257075247963
0.3,47,25,"standard",0.293571428571429,2.90801139394736,0.0964093557728157,38.7709989428736,0.00945309821100626,-0.00393095852178985,0.0682858665917578,0.0682858665917578,0.0702587905088413,1.01697968142279
0.3,47,25,"constrained",0.293571428571429,3.3628192897669,0.293571428571429,44.4479630163353,0.00890294225710001,-0.00190402229928897,0.0756319911394918,0.0756319911394918,0.06492406839296,1.01799229548739
0.3,48,8,"standard",0.297285714285714,2.48903292803638,0.153772224436934,31.2751864458933,0.028667506375152,-0.028667506375152,0.272963243975176,0.272963243975176,0.253229138201833,1.46402458600424
0.3,48,8,"constrained",0.297285714285714,2.93277604935023,0.297285714285714,37.5839062861032,0.0212743430420229,-0.0212743430420229,0.278714230880122,0.278714230880122,0.260275886231825,1.46451626981865
0.3,48,12,"standard",0.297285714285714,2.80584608822889,0.117415615755061,40.5743722667539,0.0202032696399093,-0.0196406873111051,0.117608360211062,0.117608360211062,0.102583446378699,1.24866909717332
0.3,48,12,"constrained",0.297285714285714,3.49480565605723,0.297285714285714,50.8637566002647,0.0151045554063253,-0.0138822052184616,0.124206426936101,0.124206426936101,0.109906343131483,1.25232825352529
0.3,48,16,"standard",0.297285714285714,2.95704087693112,0.107102650260746,44.833896359112,0.0158216823672619,-0.0147390658185856,0.0508226205372786,0.0508226205372786,0.0506499981614343,1.07780822855925
0.3,48,16,"constrained",0.297285714285714,3.72207099141107,0.297285714285714,56.1682436532384,0.0121832676738608,-0.00993022417785203,0.0588385149488815,0.0588385149488815,0.0585209988999707,1.07961432288765
0.3,48,20,"standard",0.297285714285714,2.79886783925013,0.0782765881177386,33.0945544154444,0.0159670925569153,-0.0148954631502734,-0.0434047169156608,0.0434047169156608,-0.0642501731301755,1.02334811553737
0.3,48,20,"constrained",0.297285714285714,3.53485709727064,0.297285714285714,40.7764261717175,0.0129927903486429,-0.010967329527931,-0.0446775314176096,0.0446775314176096,-0.0621818824145179,1.0296965262256
0.3,48,25,"standard",0.297285714285714,2.80398566366348,0.062242446398761,29.7860698219516,0.0126716449362361,-0.0100669091054342,-0.0391123755079965,0.0391123755079965,-0.0534566563160581,0.998684330358643
0.3,48,25,"constrained",0.297285714285714,3.56208932909383,0.297285714285714,38.3261565332759,0.0107839335496244,-0.00702930287660293,-0.0378907715361319,0.0378907715361319,-0.0515835942072613,1.0042076198372
0.3,49,8,"standard",0.301571428571429,2.1467647586172,0.195813497267191,20.5004864818506,0.0167805429876414,-0.0167805429876414,0.474646678122595,0.474646678122595,0.497014032272111,1.52337030967643
0.3,49,8,"constrained",0.301571428571429,2.29758271664987,0.301571428571429,22.0086213894921,0.0126473640676497,-0.0126473640676497,0.484349447753646,0.484349447753646,0.496716938956661,1.52391196744272
0.3,49,12,"standard",0.301571428571429,2.33157739066521,0.115986593228468,21.8858253006655,0.0180059923903181,-0.0176548003674704,0.244382725437346,0.244382725437346,0.260463177435011,1.27000794841725
0.3,49,12,"constrained",0.301571428571429,2.62266273510991,0.301571428571429,24.5617959262102,0.0138292101081078,-0.0133674440961095,0.25762226605574,0.25762226605574,0.262747079419199,1.27307479057755
0.3,49,16,"standard",0.301571428571429,2.37664711050478,0.104316682980052,20.5765513570243,0.0147024655756492,-0.0134848915309053,0.165461524900382,0.165461524900382,0.182952870253037,1.09167816941743
0.3,49,16,"constrained",0.301571428571429,2.6849254927989,0.301571428571429,23.4262192788599,0.0118976232496841,-0.00994650603000242,0.178664788197483,0.178664788197483,0.186640312168479,1.09416367146697
0.3,49,20,"standard",0.301571428571429,2.3816002707023,0.096908883835974,19.6116641448043,0.0125737674845982,-0.0111014452026635,0.110732547663657,0.110732547663657,0.113720125426208,1.02596792275554
0.3,49,20,"constrained",0.301571428571429,2.69564491664206,0.301571428571429,22.1301765063506,0.0105230509322289,-0.008188321733405,0.121616261731263,0.121616261731263,0.117999196282484,1.02882889944211
0.3,49,25,"standard",0.301571428571429,2.41358916499976,0.0825906117280687,19.9464674979866,0.0111172632113098,-0.0085514252844862,0.0942875980075693,0.0942875980075693,0.0964554060504792,1.0046298000833
0.3,49,25,"constrained",0.301571428571429,2.74725509626103,0.301571428571429,23.0161820716077,0.00968188481301759,-0.00622964020318744,0.103827316405319,0.103827316405319,0.0993115926722207,1.00780480857452
0.3,50,8,"standard",0.308142857142857,1.90975010230831,0.207855447884336,18.0219141524608,0.0171641547414754,-0.0169344839163801,0.333649745652397,0.333649745652397,0.403781363609718,1.51761798280622
0.3,50,8,"constrained",0.308142857142857,2.04615540741338,0.308142857142857,19.3973338983402,0.013938605092384,-0.0127952073990137,0.342992898445438,0.342992898445438,0.406618663370458,1.51906423608384
0.3,50,12,"standard",0.308142857142857,1.97695591295408,0.108265217706147,16.4220205969723,0.0170117755267876,-0.0136827715640194,0.167387709905027,0.167387709905027,0.231264581318697,1.26344616145903
0.3,50,12,"constrained",0.308142857142857,2.2051144697254,0.308142857142857,18.3055896708034,0.0138334276706473,-0.00985837047071282,0.175971196868076,0.175971196868076,0.23193107449601,1.26487411876049
0.3,50,16,"standard",0.308142857142857,2.024307058332,0.08369423495427,18.2267147593525,0.014623052898006,-0.0120896789346765,0.082299331884828,0.082299331884828,0.150190769839504,1.09224215441265
0.3,50,16,"constrained",0.308142857142857,2.30235219586928,0.308142857142857,20.5521820855862,0.0117780771826195,-0.00860652170154986,0.0914366329344265,0.0914366329344265,0.152848288099845,1.09355125550128
