"n_sample","weight_var_pct","y_mean_abs_err_pct","y_pred_mae_pct","y_mean_bias_diff","y_pred_bias_diff"
2000,18.3669782750951,735.260832179669,0.490640484659473,0.00816300500958503,0.00192758880733561
7000,12.955283838391,9.27747586926743,0.159328607886193,0.00687608673716348,0.00089459149095824
15000,11.4902208518352,40.7067439216771,0.0708532641807484,0.00720966452252636,0.00184718565930298
30000,11.5595094984463,39.4170278536121,0.0354407812295068,0.00709803644103188,0.00170864901695735
