"n_sample","rep","method","rr_obs","n_resp","weight_var","min_weight","max_weight","y_mean_err","y_mean_abs_err","y_pred_bias","y_pred_mae"
2000,27,"standard",0.293,586,1.94563562792928,0.0768355447115525,11.5896094758559,0.0853252281741019,0.0853252281741019,0.165430870253343,1.03859964344893
2000,27,"constrained",0.293,586,2.23551221516691,0.293,12.8861476112717,0.107077267366012,0.107077267366012,0.158462895672417,1.04058173040726
2000,28,"standard",0.3105,621,2.50252843743584,0.0820382336783522,19.4304879770641,-0.0159509350121052,0.0159509350121052,-0.0221722467392178,1.08581111114242
2000,28,"constrained",0.3105,621,2.83580949282335,0.3105,21.8515015877278,-0.0121666239267073,0.0121666239267073,-0.0322027314367661,1.09033200568073
2000,29,"standard",0.295,590,2.66478162359577,0.0480650200237497,17.1777118731256,-0.222718129397013,0.222718129397013,-0.156786428371101,1.06412259098795
2000,29,"constrained",0.295,590,3.22439433310199,0.295,19.0654797610911,-0.214641845331469,0.214641845331469,-0.15988083063455,1.07223629483062
2000,30,"standard",0.292,584,2.32234223473428,0.0610475965387125,15.613180201413,-0.061546667069825,0.061546667069825,-0.139823314205775,1.06060077248263
2000,30,"constrained",0.292,584,2.7240145976754,0.292,17.5851160127309,-0.0664769718081928,0.0664769718081928,-0.144316243627773,1.0669069471052
2000,31,"standard",0.314,628,2.3270960315506,0.0655705539758794,14.9600849138245,-0.200114388705494,0.200114388705494,-0.112757466614136,1.03414477983954
2000,31,"constrained",0.314,628,2.8930620473009,0.314,17.9383434099807,-0.207347370744137,0.207347370744137,-0.110837694976126,1.04460163986412
2000,32,"standard",0.302,604,2.37045747755251,0.0819335663060649,14.3713507756933,0.0727038109752867,0.0727038109752867,0.0789505364388645,1.03791506508816
2000,32,"constrained",0.302,604,2.70813990354811,0.302,16.2103340805006,0.102640958918405,0.102640958918405,0.104434070897533,1.04717789150638
2000,33,"standard",0.306,612,1.66563150659344,0.0784214541262264,12.4108279274014,0.0763616294776535,0.0763616294776535,0.126324929564841,1.08029837300045
2000,33,"constrained",0.306,612,1.90809627061923,0.306,14.5054675682224,0.0921238437410361,0.0921238437410361,0.133797294630128,1.0839413043458
2000,34,"standard",0.2835,567,2.17552275851451,0.0317432409712161,13.5408665892552,0.182711264432616,0.182711264432616,0.0611407694710462,1.05721299811999
2000,34,"constrained",0.2835,567,2.74132711044366,0.2835,16.1643060116228,0.187985999836038,0.187985999836038,0.0649770871926359,1.06747046131821
2000,35,"standard",0.3,600,2.13610011744268,0.0760359813919385,16.6662643585433,-0.0192998361185213,0.0192998361185213,0.0383666609548326,1.0189254289423
2000,35,"constrained",0.3,600,2.44793588859878,0.3,18.9547584622951,-0.0149796344812261,0.0149796344812261,0.042114970655625,1.02237809744134
2000,36,"standard",0.309,618,2.11401936723624,0.0788084181430319,16.2650872390529,-0.149702181022583,0.149702181022583,-0.0376909376612432,1.05916636157967
2000,36,"constrained",0.309,618,2.43636922754737,0.309,17.7755044347635,-0.140679496751854,0.140679496751854,-0.0299838394661991,1.06212933425431
2000,37,"standard",0.293,586,2.50671604082125,0.0481117091080846,14.7422518767659,0.036175172412042,0.036175172412042,0.00237540768130544,1.02750726878627
2000,37,"constrained",0.293,586,3.20456638814252,0.293,17.1648767663502,0.0414934768577613,0.0414934768577613,-0.0043955370841773,1.03318386998474
2000,38,"standard",0.3045,609,2.23857635428676,0.0872216984619714,17.4723376493452,0.191288954433739,0.191288954433739,0.251544791161755,1.07978844432054
2000,38,"constrained",0.3045,609,2.52551353070318,0.3045,19.099222829325,0.206402449327255,0.206402449327255,0.26051116911986,1.08518356650406
2000,39,"standard",0.288,576,2.09078469012795,0.0525638708088073,14.0562632310788,-0.0103632490696235,0.0103632490696235,0.151727246269207,1.07311751727142
2000,39,"constrained",0.288,576,2.45025805040581,0.288,16.3410657009894,0.00289993807214817,0.00289993807214817,0.147467719396094,1.07454692700827
2000,40,"standard",0.3085,617,2.72254804700183,0.0496341291581551,23.0064689254316,-0.0641356186142454,0.0641356186142454,-0.0845160857914597,1.05994317139682
2000,40,"constrained",0.3085,617,3.46582014053043,0.3085,27.4747450345508,-0.0640582276171964,0.0640582276171964,-0.0949797537973005,1.07602131687167
2000,41,"standard",0.3,600,1.69959885301591,0.106067658973583,12.493398571695,0.101567670524503,0.101567670524503,0.0710331109020512,1.05567048284811
2000,41,"constrained",0.3,600,1.84399458613145,0.3,13.3160889346203,0.1045471556307,0.1045471556307,0.074117463571665,1.0589301291873
2000,42,"standard",0.2965,593,2.1093423501511,0.0592283938768059,20.0790685009582,0.00817193016603568,0.00817193016603568,0.0423262322999633,1.04685550811692
2000,42,"constrained",0.2965,593,2.5713225033643,0.2965,23.8090922328555,0.0171713400021751,0.0171713400021751,0.0481573331082314,1.04919922276448
2000,43,"standard",0.3025,605,2.32144527747017,0.0608197490782931,16.8053842489576,0.127613179626804,0.127613179626804,0.13468618542529,1.08471085692107
2000,43,"constrained",0.3025,605,2.6299786635565,0.3025,18.0849339949821,0.13647071705516,0.13647071705516,0.114527162647641,1.08664448953024
2000,44,"standard",0.302,604,2.26316042213082,0.0394044162660573,16.1102910362857,0.0290026558655967,0.0290026558655967,-0.00121726318232839,1.02798033530772
2000,44,"constrained",0.302,604,2.90659545765448,0.302,19.9527644001676,0.0468801220205153,0.0468801220205153,0.00710987184195156,1.0291956347215
2000,45,"standard",0.307,614,2.80856066017523,0.0578322640151403,18.7974568867682,0.120002375720048,0.120002375720048,0.180368846620674,1.04031685312134
2000,45,"constrained",0.307,614,3.51875513347377,0.307,21.5474608462989,0.135821973210549,0.135821973210549,0.193005718643217,1.04412202395778
2000,46,"standard",0.2995,599,1.97394853320544,0.0621736538553043,14.4217920625743,-0.0566774882642669,0.0566774882642669,0.0192204187392186,1.03122222882765
2000,46,"constrained",0.2995,599,2.24451367191053,0.2995,15.9523186612434,-0.0388150451160794,0.0388150451160794,0.0306650434921097,1.03222242733945
2000,47,"standard",0.306,612,2.54037736753261,0.0715169608507396,18.3293070728737,-0.0315092670333561,0.0315092670333561,-0.0696216278746035,1.03801561085429
2000,47,"constrained",0.306,612,2.93930060008833,0.306,21.1716819591136,-0.0188540713928171,0.0188540713928171,-0.07503388712283,1.03779261846336
2000,48,"standard",0.2935,587,2.00564804534167,0.0512077064392665,10.5219265020532,0.122893172156321,0.122893172156321,0.0965354977621011,1.07009502502152
2000,48,"constrained",0.2935,587,2.35400879081451,0.2935,12.3861521995738,0.146073105326062,0.146073105326062,0.106251959266749,1.07719565711629
2000,49,"standard",0.2965,593,2.60187460903748,0.0898579105170888,18.0641272655601,-0.0646418931025758,0.0646418931025758,0.0599333186517964,1.04414913938735
2000,49,"constrained",0.2965,593,2.94206861039881,0.2965,19.9914932873818,-0.0585948048973162,0.0585948048973162,0.0486917939519574,1.05003619116809
2000,50,"standard",0.286,572,1.93954648775909,0.0448165923681526,10.5649489745429,-0.0162751229008933,0.0162751229008933,0.048268188571974,1.03903276919762
2000,50,"constrained",0.286,572,2.38665756885005,0.286,13.0880820309695,-0.016577959909486,0.016577959909486,0.0438197332827078,1.04169115221946
7000,1,"standard",0.302285714285714,2116,2.05073784630923,0.0921181513722458,21.1618503255969,-0.0385468457440243,0.0385468457440243,-0.0231875998562108,0.99514872047628
7000,1,"constrained",0.302285714285714,2116,2.2633837661143,0.302285714285714,23.654955357787,-0.0369782184141307,0.0369782184141307,-0.0212321260640202,0.996674712444908
7000,2,"standard",0.294285714285714,2060,2.6053051622842,0.0754535437797795,31.0272120468945,0.0279399598379797,0.0279399598379797,0.0514753534106621,1.00454352679596
7000,2,"constrained",0.294285714285714,2060,2.98350114815614,0.294285714285714,36.2717126816951,0.0371985659973397,0.0371985659973397,0.0546613868764296,1.00832521679583
7000,3,"standard",0.296714285714286,2077,1.8849430847094,0.0856827875151797,19.0403511737113,0.0560820094573904,0.0560820094573904,0.107385123488261,0.999986326349205
7000,3,"constrained",0.296714285714286,2077,2.13741883773554,0.296714285714286,22.3124067090637,0.0656488893022695,0.0656488893022695,0.11057153784537,1.00294857777748
7000,4,"standard",0.306571428571429,2146,2.07693010620203,0.08977281975808,19.6841124384552,0.0387350315216732,0.0387350315216732,0.0410957023604683,1.00280612449879
7000,4,"constrained",0.306571428571429,2146,2.34986345707928,0.306571428571428,22.629940234412,0.0393650838145563,0.0393650838145563,0.0389376441427628,1.00534786278355
7000,5,"standard",0.303142857142857,2122,2.29506659974529,0.0981929526490384,24.0623356748478,0.0172877467368817,0.0172877467368817,0.101429887906345,0.994357456910271
7000,5,"constrained",0.303142857142857,2122,2.59931581551327,0.303142857142857,27.5058506006243,0.0240283714536229,0.0240283714536229,0.102175027222505,0.994942140208917
7000,6,"standard",0.286571428571429,2006,2.24358633699512,0.0788110447395793,26.1517411926335,0.0653643062902702,0.0653643062902702,0.0466987015146947,0.98807695231463
7000,6,"constrained",0.286571428571429,2006,2.52840747995707,0.286571428571429,30.2245688020935,0.0719320528093439,0.0719320528093439,0.0537756861854252,0.988975884574409
7000,7,"standard",0.300428571428571,2103,2.29521384122962,0.0830560942573842,22.6887009331732,0.0889854146818312,0.0889854146818312,0.180101039992572,1.01745483869295
7000,7,"constrained",0.300428571428571,2103,2.64365093760692,0.300428571428571,25.9592292726507,0.102417889325631,0.102417889325631,0.18088483194271,1.02017318599809
7000,8,"standard",0.308714285714286,2161,2.22153586690444,0.0924799602945031,20.8224260765191,0.047756492770584,0.047756492770584,0.0695459279302374,0.994329322062449
7000,8,"constrained",0.308714285714286,2161,2.49439806587315,0.308714285714286,23.7635265353549,0.0558046641565486,0.0558046641565486,0.0734095778371405,0.99498658528292
7000,9,"standard",0.298,2086,2.12134926936112,0.0804705395427615,17.2687207102897,0.0497996177798701,0.0497996177798701,0.0574927379541765,0.981390354717504
7000,9,"constrained",0.298,2086,2.32812788380009,0.298,18.868641170562,0.0541545501543093,0.0541545501543093,0.0556318529537007,0.981628577072674
7000,10,"standard",0.299571428571429,2097,2.2980119797919,0.0964225310917645,24.9109820054704,-0.0102714439282687,0.0102714439282687,0.0144392834047383,0.991395967086436
7000,10,"constrained",0.299571428571429,2097,2.59792807504506,0.299571428571429,28.1732840532457,-0.00751489262938243,0.00751489262938243,0.014177855767933,0.992146414022917
7000,11,"standard",0.301428571428571,2110,2.1637083892234,0.0995612824956082,20.0575217046884,0.0128330586728103,0.0128330586728103,0.0406641872341877,0.991779182936289
7000,11,"constrained",0.301428571428571,2110,2.41513816375881,0.301428571428571,22.4007920811282,0.0232405567824019,0.0232405567824019,0.040087299982874,0.993848665495648
7000,12,"standard",0.300714285714286,2105,2.12176735707922,0.0856836185939271,17.2775697596582,0.10733202256601,0.10733202256601,0.149620937888193,1.00396679278517
7000,12,"constrained",0.300714285714286,2105,2.33267859360376,0.300714285714286,18.5827014229481,0.111364930629418,0.111364930629418,0.150104363541503,1.00516229850299
7000,13,"standard",0.303142857142857,2122,2.67721768540978,0.0627573036520879,23.1863141371323,-0.0669620944628884,0.0669620944628884,-0.0172878800163157,1.011413613195
7000,13,"constrained",0.303142857142857,2122,3.18147274235135,0.303142857142857,26.8481500978997,-0.0683615574078775,0.0683615574078775,-0.0238556612271237,1.01647570829779
7000,14,"standard",0.298428571428571,2089,2.05763336998406,0.0757976795993491,22.4279609431487,-0.0067990707203105,0.0067990707203105,0.00704922491018193,0.991664200325998
7000,14,"constrained",0.298428571428571,2089,2.32098493409603,0.298428571428571,25.5843715627574,-0.000224865950212205,0.000224865950212205,0.0095025849310098,0.992457257896957
7000,15,"standard",0.294571428571429,2062,2.20303824670417,0.0644944175832608,19.8042420245973,0.0694555191348041,0.0694555191348041,0.10900828937561,0.994376844394189
7000,15,"constrained",0.294571428571429,2062,2.50979648472259,0.294571428571429,22.0957255780949,0.0838604098501081,0.0838604098501081,0.11544614957748,0.995620992546354
7000,16,"standard",0.294,2058,2.10725944002673,0.0764646557454108,23.0987187560622,0.0834617450270301,0.0834617450270301,0.12167452509918,0.992459804471981
7000,16,"constrained",0.294,2058,2.41341745914318,0.294,27.178547055813,0.0968048016693208,0.0968048016693208,0.12679626904378,0.993167127371779
7000,17,"standard",0.296285714285714,2074,2.03897915844973,0.0920796168340676,18.9120658949963,0.107429028545029,0.107429028545029,0.149852677288812,0.995169056121664
7000,17,"constrained",0.296285714285714,2074,2.27482095670913,0.296285714285714,21.1311147959943,0.114515554468712,0.114515554468712,0.150922451473346,0.995541682357866
7000,18,"standard",0.294428571428571,2061,2.30676638183204,0.0998580415376934,21.7069328889871,-0.0262826057993415,0.0262826057993415,0.0394374791228377,0.994784831081514
7000,18,"constrained",0.294428571428571,2061,2.53654823944991,0.294428571428571,23.9796007064052,-0.0199394587975004,0.0199394587975004,0.0367851476630011,0.996945083210599
7000,19,"standard",0.301857142857143,2113,2.31008832570281,0.0956691098958098,30.7073957308521,0.0841163143262138,0.0841163143262138,0.0277750392466434,0.999051780330726
7000,19,"constrained",0.301857142857143,2113,2.64656310373022,0.301857142857143,35.8996478105437,0.0815036148141077,0.0815036148141077,0.0238878012348628,1.00344494569134
7000,20,"standard",0.300142857142857,2101,2.36885547330818,0.0657007652067984,25.7787168208392,-0.0783188100737799,0.0783188100737799,-0.0726509598932289,0.997346113477828
7000,20,"constrained",0.300142857142857,2101,2.87559258473571,0.300142857142857,32.0510086217782,-0.0760047383653486,0.0760047383653486,-0.0671093801253738,0.999550415686119
7000,21,"standard",0.300571428571429,2104,1.78288949911461,0.089031675807801,16.2838431068286,0.0316110680525989,0.0316110680525989,0.0467295404228651,0.989250232168496
7000,21,"constrained",0.300571428571429,2104,1.97300096284048,0.300571428571428,18.2647351823634,0.0407534581137572,0.0407534581137572,0.0504905830278968,0.989679713474751
7000,22,"standard",0.297571428571429,2083,2.54279137961808,0.0571073457641235,19.8498762712667,0.00641446873913143,0.00641446873913143,0.0343038861588401,0.982683044482456
7000,22,"constrained",0.297571428571429,2083,3.00028208858501,0.297571428571429,23.1914957490782,0.0159445048297231,0.0159445048297231,0.0366334666400422,0.985117149244416
7000,23,"standard",0.306285714285714,2144,2.41392318186937,0.0862935226169025,18.5748411208855,-0.047655440228894,0.047655440228894,-0.0212341467935212,0.994642005925642
7000,23,"constrained",0.306285714285714,2144,2.79010419294436,0.306285714285714,20.5773965924845,-0.0474940509806583,0.0474940509806583,-0.0194459228818064,0.996208068062174
7000,24,"standard",0.300428571428571,2103,2.33223808886895,0.0964602334959156,21.8862169485766,0.0667232389129682,0.0667232389129682,0.0978391366871248,0.990454895072039
7000,24,"constrained",0.300428571428571,2103,2.64495514322793,0.300428571428571,24.7762109130451,0.0720739726360229,0.0720739726360229,0.0970075208979655,0.992144537752177
7000,25,"standard",0.304857142857143,2134,1.89165775179788,0.0968058113079278,17.2666555480136,-0.073877635960109,0.073877635960109,-0.0220566332784902,0.977484849384996
7000,25,"constrained",0.304857142857143,2134,2.10220823224942,0.304857142857143,18.9477932763557,-0.0668773674989573,0.0668773674989573,-0.0225363805714715,0.978204408751594
7000,26,"standard",0.306857142857143,2148,2.19372633868753,0.0876585101782034,16.388761879295,0.126341127329954,0.126341127329954,0.115774892953591,0.991814438527684
7000,26,"constrained",0.306857142857143,2148,2.48319393166924,0.306857142857143,18.6144441672111,0.134239090001018,0.134239090001018,0.119203200564476,0.992917573074228
7000,27,"standard",0.290571428571429,2034,1.94105731521602,0.120545799947927,18.3208846702865,-0.0377164907824916,0.0377164907824916,-0.041896670425054,0.99118303158341
7000,27,"constrained",0.290571428571429,2034,2.06932274561351,0.290571428571429,19.4966324019396,-0.033452084760552,0.033452084760552,-0.0395268303479769,0.992137275100041
7000,28,"standard",0.300285714285714,2102,1.86375618377351,0.1073575875779,18.3108088089834,0.105229563309877,0.105229563309877,0.16154310230408,0.99458979872119
7000,28,"constrained",0.300285714285714,2102,2.03949368226617,0.300285714285714,20.040216178885,0.113935648737788,0.113935648737788,0.16275834722401,0.99572421410299
7000,29,"standard",0.302428571428571,2117,2.16111836239213,0.0933998085146125,23.1575129353358,-0.0402542789150306,0.0402542789150306,0.0122388208489213,0.992328583581254
7000,29,"constrained",0.302428571428571,2117,2.4284547404737,0.302428571428571,26.5184385637474,-0.0372220989453895,0.0372220989453895,0.00937879305123865,0.993729050908052
7000,30,"standard",0.305714285714286,2140,2.12920816538437,0.0694039972682556,17.1233176262521,0.0844488500601646,0.0844488500601646,0.128074920620041,1.0011104780821
7000,30,"constrained",0.305714285714286,2140,2.49693443211011,0.305714285714286,19.881670765285,0.0979120388439831,0.0979120388439831,0.127897448731219,1.00337433399108
7000,31,"standard",0.310142857142857,2171,2.24994727967628,0.0915210156858051,23.9480973083328,0.0829562519804483,0.0829562519804483,0.107721412740766,0.999777297715443
7000,31,"constrained",0.310142857142857,2171,2.56460077985351,0.310142857142857,27.0906711744974,0.0886856576554438,0.0886856576554438,0.106174119025997,1.00189960285637
7000,32,"standard",0.302571428571429,2118,2.10016159700692,0.0847011221410247,14.1671460785933,0.0907054120673925,0.0907054120673925,0.0928060144089059,0.986789953259098
7000,32,"constrained",0.302571428571429,2118,2.35136248548483,0.302571428571428,15.2818235159101,0.0990150568021759,0.0990150568021759,0.0940081751549662,0.987541630227765
7000,33,"standard",0.300428571428571,2103,2.17975479498586,0.114203326408993,17.7217385244848,-0.0523242205022445,0.0523242205022445,0.019867047727968,0.99857593875848
7000,33,"constrained",0.300428571428571,2103,2.38214587134203,0.300428571428571,19.353739693473,-0.0490441940531561,0.0490441940531561,0.0162622464624327,0.99963707395826
7000,34,"standard",0.303,2121,2.5570150674886,0.0731915156671389,26.2413083738623,0.02988316525781,0.02988316525781,0.0371170005174203,0.991811975057959
7000,34,"constrained",0.303,2121,2.95513495497811,0.303,30.3840297017386,0.0438195144911884,0.0438195144911884,0.045839750343804,0.99462145077137
7000,35,"standard",0.296,2072,2.28939533656372,0.0867772933131395,22.1265384645448,-0.0129462221227943,0.0129462221227943,0.0230219783131854,0.99333347349863
7000,35,"constrained",0.296,2072,2.53961191000331,0.296,24.59400499801,-0.00747011456009083,0.00747011456009083,0.0224595107566174,0.993764279932341
7000,36,"standard",0.296428571428571,2075,2.12681970738985,0.0921711455459757,14.8358577087907,0.066554544958171,0.066554544958171,0.0934892584911996,0.998205255961865
7000,36,"constrained",0.296428571428571,2075,2.35156337046015,0.296428571428571,16.6092322417188,0.0766577058645836,0.0766577058645836,0.0958056000596444,0.99965492186531
7000,37,"standard",0.296,2072,2.10114944499018,0.0884785824598766,17.4330832093772,0.0984719519416988,0.0984719519416988,0.105905317668481,1.00580971079979
7000,37,"constrained",0.296,2072,2.31884735898284,0.296,19.4790188686874,0.107558173744321,0.107558173744321,0.110022143333437,1.00728416351464
7000,38,"standard",0.301428571428571,2110,1.89336086144634,0.0951861538501567,15.5002683869777,0.0285649089093729,0.0285649089093729,0.0507139946743196,0.986735628894609
7000,38,"constrained",0.301428571428571,2110,2.0594034059496,0.301428571428571,17.0566044951488,0.0366069494366261,0.0366069494366261,0.0499488070833875,0.987538911901795
7000,39,"standard",0.295571428571429,2069,2.16506284981244,0.100145205226166,20.2843249143897,0.107258380235407,0.107258380235407,0.143885417124366,1.00730973134595
7000,39,"constrained",0.295571428571429,2069,2.37489433360636,0.295571428571429,22.3551453221815,0.120428370638053,0.120428370638053,0.147619167655003,1.00875269328449
7000,40,"standard",0.294142857142857,2059,2.45264157027239,0.0735471902899121,21.4644498712688,-0.0313551304898425,0.0313551304898425,-0.0115861220051188,0.999668835699048
7000,40,"constrained",0.294142857142857,2059,2.82797327506925,0.294142857142857,24.8199691289193,-0.0231182332082307,0.0231182332082307,-0.0109357945433127,1.00180978472948
7000,41,"standard",0.305571428571429,2139,2.47001170760718,0.057346284671875,18.2412308496052,0.0246573804445047,0.0246573804445047,0.0188149132999536,0.994073107527966
7000,41,"constrained",0.305571428571429,2139,3.00053614400026,0.305571428571429,22.2767387101161,0.0307726098682588,0.0307726098682588,0.0211396829674449,0.996327974187901
7000,42,"standard",0.302285714285714,2116,1.70857348824017,0.109779017876409,16.2526526240728,0.106254137452167,0.106254137452167,0.0730034030487601,0.99782282126536
