"rep","K","method","rr_obs","weight_var","min_weight","max_weight","margin_max_abs_err","cov_mae_x","y_mean_abs_err","y_pred_mae"
3,11,"standard",0.298428571428571,1.87226868103928,0.150463862225954,17.2929847217493,1.31676891612642e-11,0.00813830934932351,0.183740966141322,1.28059539354093
3,11,"constrained",0.298428571428571,1.97229208781936,0.298428571428571,18.4584319273288,1.24120919098303e-09,0.00720557099765161,0.193080749471574,1.28125706906465
3,12,"standard",0.298428571428571,1.9257442851967,0.138244398967894,18.900477164371,1.57130974898223e-11,0.00813198154719133,0.139041429304485,1.23607757890571
3,12,"constrained",0.298428571428571,2.04141865313358,0.298428571428571,20.3469778961279,1.62470598086273e-09,0.00700197393213402,0.147130495099889,1.236877828133
3,13,"standard",0.298428571428571,1.9324178512869,0.134055139022458,19.7593027639157,1.57028834379958e-11,0.00791259082979938,0.114049209935649,1.19097260982846
3,13,"constrained",0.298428571428571,2.05158172512937,0.298428571428571,21.3579844120902,1.27252475223827e-09,0.00679873203738705,0.121903645352902,1.19171404114806
3,14,"standard",0.298428571428571,1.93795931755557,0.127685454878339,20.4861735668046,1.54501966775911e-11,0.00807634101751738,0.0919262125581328,1.13852837888894
3,14,"constrained",0.298428571428571,2.06149591602762,0.298428571428571,22.2591529443089,1.99591537741739e-09,0.00699015399086283,0.0992447412043633,1.139095351002
3,15,"standard",0.298428571428571,1.93891804888727,0.121243315588081,18.3033544364018,1.51169077255986e-11,0.00829027539395764,0.064417074336756,1.10388020364089
3,15,"constrained",0.298428571428571,2.06612539158096,0.298428571428571,19.7804449678694,1.76825004638559e-09,0.00706532275929184,0.0714410410304307,1.10468216945938
3,16,"standard",0.298428571428571,1.94311743630479,0.120119746983147,18.6656678320466,1.55290225123395e-11,0.00800971238704089,0.0520830310548375,1.07764044826719
3,16,"constrained",0.298428571428571,2.07034464622169,0.298428571428571,20.1612704820801,1.04189584737568e-09,0.00689285097633464,0.0593868483552038,1.07825531576843
3,17,"standard",0.298428571428571,1.94433160925199,0.116918004002388,18.9778482064304,1.57481805374005e-11,0.00809897211615391,0.0452698232252224,1.056826272599
3,17,"constrained",0.298428571428571,2.07451738868868,0.298428571428571,20.5625586584161,1.2447063935106e-09,0.00702630720424927,0.0522333047548784,1.05755589647597
3,18,"standard",0.298428571428571,1.93474726609975,0.108101267446405,17.6984103467604,1.57711621540102e-11,0.00824728355826265,0.0336834376932584,1.04294791494512
3,18,"constrained",0.298428571428571,2.07004768264029,0.298428571428571,19.0908868098633,1.44535799995182e-09,0.00721123259753032,0.0407989737461527,1.04375753659501
3,19,"standard",0.298428571428571,1.95060008752649,0.104014656585192,18.3041293712036,1.7471801783131e-11,0.00815741603909469,0.0228948783214049,1.02810696663029
3,19,"constrained",0.298428571428571,2.08966982256561,0.298428571428571,19.7913377824264,1.61157659439581e-09,0.00719288120080883,0.0301314045529564,1.02891029860473
3,20,"standard",0.298428571428571,1.9241480713241,0.0953329569275313,17.0518139830278,1.62445612517104e-11,0.00909837799887324,0.00394712738524738,1.01746876787044
3,20,"constrained",0.298428571428571,2.0703751617491,0.298428571428571,18.4666864201808,1.23374022109601e-09,0.008050543234775,0.0111965908916911,1.01862606342909
3,21,"standard",0.298428571428571,1.92433304067548,0.093767572065193,17.3341718528745,1.69764202695433e-11,0.00876448452722372,0.00607189460148039,1.00730666210998
3,21,"constrained",0.298428571428571,2.07151390434245,0.298428571428571,18.8354046305644,1.26342325490469e-09,0.00782129147262004,0.0136367736097291,1.00837621094933
3,22,"standard",0.298428571428571,1.92321024393838,0.096790513113095,16.5386386921874,1.71085368094737e-11,0.00863742573535283,9.13026154325536e-05,0.998924197964
3,22,"constrained",0.298428571428571,2.07243502995495,0.298428571428571,17.9294039344087,1.45764639247759e-09,0.0076889272630657,0.00736166565172347,1.00000255453601
3,23,"standard",0.298428571428571,1.92410542250515,0.0982891443968414,16.6805346872183,1.71224145972815e-11,0.00861927014843536,0.000733955505069162,0.995475622543512
3,23,"constrained",0.298428571428571,2.07395557810915,0.298428571428571,18.1028591714526,1.02939617940834e-09,0.00773125052122495,0.00652190731109759,0.996589003732917
3,24,"standard",0.298428571428571,1.92621224516544,0.0973021702731963,16.9601313293277,1.72902803186048e-11,0.00840002268933447,0.00275184562906094,0.991395947201065
3,24,"constrained",0.298428571428571,2.07710284892131,0.298428571428571,18.4456835823286,1.21459359236908e-09,0.00755605662397679,0.00450900971798696,0.992442268360832
3,25,"standard",0.298428571428571,1.92567528371291,0.0968828741696874,16.7165581257542,1.76009207208949e-11,0.0083433433919584,0.00084954162298434,0.989739432654289
3,25,"constrained",0.298428571428571,2.07625177917256,0.298428571428571,18.1739904324318,9.99013372027235e-10,0.00757277823627532,0.00640993266699663,0.990907389266125
4,4,"standard",0.297142857142857,1.22340987378247,0.282658827353821,7.08351164571297,5.71764857681956e-15,0.0229386169112272,1.1685613447894,2.12348422721551
4,4,"constrained",0.297142857142857,1.24437381675894,0.297142857142857,7.19615019861286,5.21804821573824e-15,0.0211129904993204,1.16955408897046,2.12328027678701
4,5,"standard",0.297142857142857,1.57807900556378,0.238191817211367,10.8183504370479,9.10382880192628e-15,0.0250226462958929,0.993821185021019,1.96471968101706
4,5,"constrained",0.297142857142857,1.68253800400806,0.297142857142857,11.4734967515087,2.46882236876189e-09,0.0198556527355029,0.991463084595423,1.96434997454488
4,6,"standard",0.297142857142857,1.99267018343451,0.209304852707558,14.8844768389998,1.11977094263693e-12,0.0217058116124833,0.705116502919599,1.71744032031593
4,6,"constrained",0.297142857142857,2.16876936491013,0.297142857142857,16.0135627576969,1.68404928890808e-09,0.0158064119919485,0.708208007329874,1.71801125461736
4,7,"standard",0.297142857142857,2.20943357414046,0.166903139664965,21.8103853725719,1.4201972931005e-12,0.0274361748545114,0.545919156446364,1.6021935830589
4,7,"constrained",0.297142857142857,2.47818995698276,0.297142857142857,24.6102301725589,1.11853237783066e-09,0.0207945077087936,0.54414285785754,1.60337876909897
4,8,"standard",0.297142857142857,2.26115891589867,0.156254830061683,22.4524271274787,2.42272868433702e-12,0.0230053851134901,0.483206459907463,1.49890149278493
